# t, p_bottom, p_top, mob_A, imm_A, diss_A, seal_A, mob_B, imm_B, diss_B, seal_B, mob_C, imm_C, diss_C, seal_C, M_C 
3.138000e+05, 1.098471e+05, 1.039664e+05, 0.000000e+00, 0.000000e+00, 7.194745e-03, 1.369749e-03, 6.443682e-04, 8.725180e-04, 6.642803e-03, 1.851224e-03, 0.000000e+00, 0.000000e+00, 3.140794e-03, 1.740034e-07, 0.000000e+00   
3.144000e+05, 1.098471e+05, 1.039664e+05, 0.000000e+00, 0.000000e+00, 7.198079e-03, 1.372479e-03, 6.415731e-04, 8.712628e-04, 6.646538e-03, 1.850629e-03, 0.000000e+00, 0.000000e+00, 3.142885e-03, 1.734898e-07, 0.000000e+00   
3.150000e+05, 1.098471e+05, 1.039664e+05, 0.000000e+00, 0.000000e+00, 7.201416e-03, 1.375199e-03, 6.387162e-04, 8.700457e-04, 6.650283e-03, 1.850031e-03, 0.000000e+00, 0.000000e+00, 3.144812e-03, 1.729808e-07, 0.000000e+00   
3.156000e+05, 1.098471e+05, 1.039664e+05, 0.000000e+00, 0.000000e+00, 7.204754e-03, 1.377905e-03, 6.358097e-04, 8.688943e-04, 6.653988e-03, 1.849441e-03, 0.000000e+00, 0.000000e+00, 3.146583e-03, 1.724773e-07, 0.000000e+00   
3.162000e+05, 1.098471e+05, 1.039664e+05, 0.000000e+00, 0.000000e+00, 7.208094e-03, 1.380613e-03, 6.328093e-04, 8.676579e-04, 6.657949e-03, 1.848809e-03, 0.000000e+00, 0.000000e+00, 3.148197e-03, 1.719739e-07, 0.000000e+00   
3.168000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 0.000000e+00, 7.211435e-03, 1.383322e-03, 6.297172e-04, 8.663216e-04, 6.662194e-03, 1.848137e-03, 0.000000e+00, 0.000000e+00, 3.149660e-03, 1.714718e-07, 0.000000e+00   
3.174000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 0.000000e+00, 7.214779e-03, 1.386022e-03, 6.265656e-04, 8.650276e-04, 6.666470e-03, 1.847450e-03, 0.000000e+00, 0.000000e+00, 3.150984e-03, 1.709774e-07, 0.000000e+00   
3.180000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 0.000000e+00, 7.218123e-03, 1.388710e-03, 6.233604e-04, 8.637870e-04, 6.670776e-03, 1.846763e-03, 0.000000e+00, 0.000000e+00, 3.152174e-03, 1.704910e-07, 0.000000e+00   
3.186000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 0.000000e+00, 7.221470e-03, 1.391382e-03, 6.201063e-04, 8.626631e-04, 6.675001e-03, 1.846072e-03, 0.000000e+00, 0.000000e+00, 3.153238e-03, 1.700170e-07, 0.000000e+00   
3.192000e+05, 1.098471e+05, 1.039663e+05, 0.000000e+00, 0.000000e+00, 7.224817e-03, 1.394044e-03, 6.168090e-04, 8.615928e-04, 6.679241e-03, 1.845388e-03, 0.000000e+00, 0.000000e+00, 3.154175e-03, 1.695514e-07, 0.000000e+00   
3.198000e+05, 1.098471e+05, 1.039664e+05, 0.000000e+00, 0.000000e+00, 7.228160e-03, 1.396712e-03, 6.134506e-04, 8.603803e-04, 6.683830e-03, 1.844685e-03, 0.000000e+00, 0.000000e+00, 3.154980e-03, 1.690955e-07, 0.000000e+00   
3.204000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 0.000000e+00, 7.231502e-03, 1.399387e-03, 6.100260e-04, 8.589909e-04, 6.688817e-03, 1.843936e-03, 0.000000e+00, 0.000000e+00, 3.155656e-03, 1.686520e-07, 0.000000e+00   
3.210000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 0.000000e+00, 7.234848e-03, 1.402044e-03, 6.065745e-04, 8.577669e-04, 6.693607e-03, 1.843202e-03, 0.000000e+00, 0.000000e+00, 3.156224e-03, 1.682277e-07, 0.000000e+00   
3.216000e+05, 1.098470e+05, 1.039663e+05, 0.000000e+00, 0.000000e+00, 7.238196e-03, 1.404687e-03, 6.030600e-04, 8.566603e-04, 6.698349e-03, 1.842473e-03, 0.000000e+00, 0.000000e+00, 3.156685e-03, 1.678217e-07, 0.000000e+00   
3.222000e+05, 1.098474e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.241560e-03, 1.407251e-03, 6.015977e-04, 8.548158e-04, 6.701072e-03, 1.842044e-03, 0.000000e+00, 0.000000e+00, 3.157112e-03, 1.674461e-07, 0.000000e+00   
3.228000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.244943e-03, 1.409741e-03, 6.006964e-04, 8.535576e-04, 6.701899e-03, 1.841781e-03, 0.000000e+00, 0.000000e+00, 3.157456e-03, 1.671072e-07, 0.000000e+00   
3.234000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.248331e-03, 1.412212e-03, 5.998319e-04, 8.524131e-04, 6.702481e-03, 1.841537e-03, 0.000000e+00, 0.000000e+00, 3.157714e-03, 1.667842e-07, 0.000000e+00   
3.240000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.251723e-03, 1.414683e-03, 5.989538e-04, 8.511934e-04, 6.703154e-03, 1.841267e-03, 0.000000e+00, 0.000000e+00, 3.157882e-03, 1.664721e-07, 0.000000e+00   
3.246000e+05, 1.098475e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.255119e-03, 1.417153e-03, 5.980503e-04, 8.498947e-04, 6.703957e-03, 1.840964e-03, 0.000000e+00, 0.000000e+00, 3.157965e-03, 1.661747e-07, 0.000000e+00   
3.252000e+05, 1.098474e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.258517e-03, 1.419639e-03, 5.970895e-04, 8.482857e-04, 6.705274e-03, 1.840593e-03, 0.000000e+00, 0.000000e+00, 3.157957e-03, 1.658922e-07, 0.000000e+00   
3.258000e+05, 1.098474e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.261918e-03, 1.422128e-03, 5.961036e-04, 8.465913e-04, 6.706665e-03, 1.840205e-03, 0.000000e+00, 0.000000e+00, 3.157873e-03, 1.656282e-07, 0.000000e+00   
3.264000e+05, 1.098474e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.265321e-03, 1.424617e-03, 5.951013e-04, 8.448549e-04, 6.708037e-03, 1.839814e-03, 0.000000e+00, 0.000000e+00, 3.157719e-03, 1.653835e-07, 0.000000e+00   
3.270000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.268730e-03, 1.427077e-03, 5.940862e-04, 8.434657e-04, 6.708815e-03, 1.839480e-03, 0.000000e+00, 0.000000e+00, 3.157519e-03, 1.651612e-07, 0.000000e+00   
3.276000e+05, 1.098475e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.272145e-03, 1.429537e-03, 5.930110e-04, 8.420242e-04, 6.709687e-03, 1.839114e-03, 0.000000e+00, 0.000000e+00, 3.157262e-03, 1.649594e-07, 0.000000e+00   
3.282000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.275564e-03, 1.431990e-03, 5.919146e-04, 8.406575e-04, 6.710387e-03, 1.838756e-03, 0.000000e+00, 0.000000e+00, 3.156956e-03, 1.647795e-07, 0.000000e+00   
3.288000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.278985e-03, 1.434444e-03, 5.907822e-04, 8.392385e-04, 6.711149e-03, 1.838384e-03, 0.000000e+00, 0.000000e+00, 3.156600e-03, 1.646219e-07, 0.000000e+00   
3.294000e+05, 1.098474e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.282411e-03, 1.436901e-03, 5.896187e-04, 8.377144e-04, 6.712065e-03, 1.837981e-03, 0.000000e+00, 0.000000e+00, 3.156197e-03, 1.644875e-07, 0.000000e+00   
3.300000e+05, 1.098475e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.285845e-03, 1.439343e-03, 5.884513e-04, 8.363153e-04, 6.712769e-03, 1.837588e-03, 0.000000e+00, 0.000000e+00, 3.155764e-03, 1.643777e-07, 0.000000e+00   
3.306000e+05, 1.098474e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.289281e-03, 1.441788e-03, 5.872387e-04, 8.348341e-04, 6.713641e-03, 1.837171e-03, 0.000000e+00, 0.000000e+00, 3.155292e-03, 1.642931e-07, 0.000000e+00   
3.312000e+05, 1.098475e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.292719e-03, 1.444232e-03, 5.859620e-04, 8.333732e-04, 6.714552e-03, 1.836739e-03, 0.000000e+00, 0.000000e+00, 3.154785e-03, 1.642348e-07, 0.000000e+00   
3.318000e+05, 1.098474e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.296163e-03, 1.446673e-03, 5.846491e-04, 8.319022e-04, 6.715504e-03, 1.836287e-03, 0.000000e+00, 0.000000e+00, 3.154249e-03, 1.642037e-07, 0.000000e+00   
3.324000e+05, 1.098475e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.299614e-03, 1.449099e-03, 5.833397e-04, 8.305743e-04, 6.716230e-03, 1.835854e-03, 0.000000e+00, 0.000000e+00, 3.153695e-03, 1.642005e-07, 0.000000e+00   
3.330000e+05, 1.098474e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.303066e-03, 1.451529e-03, 5.820283e-04, 8.291034e-04, 6.717170e-03, 1.835401e-03, 0.000000e+00, 0.000000e+00, 3.153111e-03, 1.642266e-07, 0.000000e+00   
3.336000e+05, 1.098474e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.306523e-03, 1.453960e-03, 5.807140e-04, 8.275277e-04, 6.718253e-03, 1.834918e-03, 0.000000e+00, 0.000000e+00, 3.152503e-03, 1.642832e-07, 0.000000e+00   
3.342000e+05, 1.098474e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.309981e-03, 1.456392e-03, 5.794039e-04, 8.258670e-04, 6.719444e-03, 1.834423e-03, 0.000000e+00, 0.000000e+00, 3.151870e-03, 1.643719e-07, 0.000000e+00   
3.348000e+05, 1.098475e+05, 1.039666e+05, 0.000000e+00, 0.000000e+00, 7.313442e-03, 1.458808e-03, 5.781113e-04, 8.243556e-04, 6.720382e-03, 1.833972e-03, 0.000000e+00, 0.000000e+00, 3.151227e-03, 1.644920e-07, 0.000000e+00   
3.354000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.316906e-03, 1.461219e-03, 5.768293e-04, 8.228424e-04, 6.721292e-03, 1.833524e-03, 0.000000e+00, 0.000000e+00, 3.150568e-03, 1.646455e-07, 0.000000e+00   
3.360000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.320373e-03, 1.463619e-03, 5.755309e-04, 8.214405e-04, 6.722039e-03, 1.833095e-03, 0.000000e+00, 0.000000e+00, 3.149900e-03, 1.648325e-07, 0.000000e+00   
3.366000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.323841e-03, 1.466018e-03, 5.742234e-04, 8.199803e-04, 6.722875e-03, 1.832653e-03, 0.000000e+00, 0.000000e+00, 3.149216e-03, 1.650558e-07, 0.000000e+00   
3.372000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.327313e-03, 1.468410e-03, 5.729178e-04, 8.185316e-04, 6.723682e-03, 1.832208e-03, 0.000000e+00, 0.000000e+00, 3.148522e-03, 1.653152e-07, 0.000000e+00   
3.378000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.330785e-03, 1.470800e-03, 5.716080e-04, 8.170260e-04, 6.724575e-03, 1.831752e-03, 0.000000e+00, 0.000000e+00, 3.147817e-03, 1.656128e-07, 0.000000e+00   
3.384000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.334258e-03, 1.473190e-03, 5.702971e-04, 8.154345e-04, 6.725596e-03, 1.831280e-03, 0.000000e+00, 0.000000e+00, 3.147098e-03, 1.659503e-07, 0.000000e+00   
3.390000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.337732e-03, 1.475572e-03, 5.689977e-04, 8.138918e-04, 6.726522e-03, 1.830821e-03, 0.000000e+00, 0.000000e+00, 3.146372e-03, 1.663275e-07, 0.000000e+00   
3.396000e+05, 1.098475e+05, 1.039667e+05, 0.000000e+00, 0.000000e+00, 7.341208e-03, 1.477948e-03, 5.676999e-04, 8.123323e-04, 6.727473e-03, 1.830359e-03, 0.000000e+00, 0.000000e+00, 3.145638e-03, 1.667467e-07, 0.000000e+00   
3.402000e+05, 1.098478e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.344701e-03, 1.480272e-03, 5.669598e-04, 8.111324e-04, 6.726961e-03, 1.830069e-03, 0.000000e+00, 0.000000e+00, 3.144939e-03, 1.671835e-07, 0.000000e+00   
3.408000e+05, 1.098478e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.348205e-03, 1.482569e-03, 5.665247e-04, 8.100457e-04, 6.725771e-03, 1.829856e-03, 0.000000e+00, 0.000000e+00, 3.144253e-03, 1.676654e-07, 0.000000e+00   
3.414000e+05, 1.098478e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.351710e-03, 1.484864e-03, 5.660839e-04, 8.089043e-04, 6.724681e-03, 1.829635e-03, 0.000000e+00, 0.000000e+00, 3.143559e-03, 1.681906e-07, 0.000000e+00   
3.420000e+05, 1.098477e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.355215e-03, 1.487163e-03, 5.656221e-04, 8.076556e-04, 6.723799e-03, 1.829398e-03, 0.000000e+00, 0.000000e+00, 3.142856e-03, 1.687617e-07, 0.000000e+00   
3.426000e+05, 1.098478e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.358723e-03, 1.489452e-03, 5.651535e-04, 8.064877e-04, 6.722828e-03, 1.829174e-03, 0.000000e+00, 0.000000e+00, 3.142154e-03, 1.693761e-07, 0.000000e+00   
3.432000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.362230e-03, 1.491744e-03, 5.646514e-04, 8.051840e-04, 6.722147e-03, 1.828919e-03, 0.000000e+00, 0.000000e+00, 3.141443e-03, 1.700403e-07, 0.000000e+00   
3.438000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.365735e-03, 1.494047e-03, 5.640991e-04, 8.036373e-04, 6.721952e-03, 1.828613e-03, 0.000000e+00, 0.000000e+00, 3.140718e-03, 1.707594e-07, 0.000000e+00   
3.444000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.369240e-03, 1.496342e-03, 5.635325e-04, 8.021654e-04, 6.721692e-03, 1.828325e-03, 0.000000e+00, 0.000000e+00, 3.139992e-03, 1.715269e-07, 0.000000e+00   
3.450000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.372747e-03, 1.498634e-03, 5.629341e-04, 8.006595e-04, 6.721561e-03, 1.828021e-03, 0.000000e+00, 0.000000e+00, 3.139264e-03, 1.723470e-07, 0.000000e+00   
3.456000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.376259e-03, 1.500909e-03, 5.623212e-04, 7.993572e-04, 6.721154e-03, 1.827734e-03, 0.000000e+00, 0.000000e+00, 3.138545e-03, 1.732137e-07, 0.000000e+00   
3.462000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.379771e-03, 1.503182e-03, 5.616758e-04, 7.980107e-04, 6.720899e-03, 1.827425e-03, 0.000000e+00, 0.000000e+00, 3.137824e-03, 1.741356e-07, 0.000000e+00   
3.468000e+05, 1.098476e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.383281e-03, 1.505456e-03, 5.609946e-04, 7.965667e-04, 6.720899e-03, 1.827090e-03, 0.000000e+00, 0.000000e+00, 3.137098e-03, 1.751164e-07, 0.000000e+00   
3.474000e+05, 1.098476e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.386787e-03, 1.507732e-03, 5.602840e-04, 7.950247e-04, 6.721141e-03, 1.826745e-03, 0.000000e+00, 0.000000e+00, 3.136363e-03, 1.761581e-07, 0.000000e+00   
3.480000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.390292e-03, 1.510000e-03, 5.595583e-04, 7.935204e-04, 6.721378e-03, 1.826403e-03, 0.000000e+00, 0.000000e+00, 3.135630e-03, 1.772572e-07, 0.000000e+00   
3.486000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.393803e-03, 1.512244e-03, 5.588473e-04, 7.923285e-04, 6.721114e-03, 1.826104e-03, 0.000000e+00, 0.000000e+00, 3.134915e-03, 1.784036e-07, 0.000000e+00   
3.492000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.397315e-03, 1.514482e-03, 5.581222e-04, 7.911285e-04, 6.720918e-03, 1.825793e-03, 0.000000e+00, 0.000000e+00, 3.134201e-03, 1.796103e-07, 0.000000e+00   
3.498000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.400821e-03, 1.516725e-03, 5.573672e-04, 7.897579e-04, 6.721075e-03, 1.825450e-03, 0.000000e+00, 0.000000e+00, 3.133481e-03, 1.808868e-07, 0.000000e+00   
3.504000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.404326e-03, 1.518957e-03, 5.566184e-04, 7.884924e-04, 6.721094e-03, 1.825136e-03, 0.000000e+00, 0.000000e+00, 3.132766e-03, 1.822231e-07, 0.000000e+00   
3.510000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.407830e-03, 1.521183e-03, 5.558652e-04, 7.872176e-04, 6.721169e-03, 1.824818e-03, 0.000000e+00, 0.000000e+00, 3.132054e-03, 1.836247e-07, 0.000000e+00   
3.516000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.411333e-03, 1.523406e-03, 5.550983e-04, 7.858817e-04, 6.721400e-03, 1.824484e-03, 0.000000e+00, 0.000000e+00, 3.131343e-03, 1.850960e-07, 0.000000e+00   
3.522000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.414840e-03, 1.525609e-03, 5.543463e-04, 7.847674e-04, 6.721298e-03, 1.824182e-03, 0.000000e+00, 0.000000e+00, 3.130651e-03, 1.866244e-07, 0.000000e+00   
3.528000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.418346e-03, 1.527810e-03, 5.535786e-04, 7.835673e-04, 6.721396e-03, 1.823857e-03, 0.000000e+00, 0.000000e+00, 3.129960e-03, 1.882264e-07, 0.000000e+00   
3.534000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.421851e-03, 1.530005e-03, 5.528071e-04, 7.823654e-04, 6.721544e-03, 1.823535e-03, 0.000000e+00, 0.000000e+00, 3.129274e-03, 1.898986e-07, 0.000000e+00   
3.540000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.425356e-03, 1.532194e-03, 5.520330e-04, 7.811548e-04, 6.721748e-03, 1.823209e-03, 0.000000e+00, 0.000000e+00, 3.128594e-03, 1.916431e-07, 0.000000e+00   
3.546000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.428861e-03, 1.534375e-03, 5.512587e-04, 7.799688e-04, 6.721945e-03, 1.822882e-03, 0.000000e+00, 0.000000e+00, 3.127923e-03, 1.934598e-07, 0.000000e+00   
3.552000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.432364e-03, 1.536554e-03, 5.504738e-04, 7.786894e-04, 6.722348e-03, 1.822538e-03, 0.000000e+00, 0.000000e+00, 3.127254e-03, 1.953569e-07, 0.000000e+00   
3.558000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.435872e-03, 1.538714e-03, 5.497103e-04, 7.776204e-04, 6.722428e-03, 1.822225e-03, 0.000000e+00, 0.000000e+00, 3.126606e-03, 1.973179e-07, 0.000000e+00   
3.564000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.439381e-03, 1.540864e-03, 5.489537e-04, 7.766039e-04, 6.722450e-03, 1.821917e-03, 0.000000e+00, 0.000000e+00, 3.125970e-03, 1.993535e-07, 0.000000e+00   
3.570000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.442891e-03, 1.543007e-03, 5.481975e-04, 7.755876e-04, 6.722506e-03, 1.821611e-03, 0.000000e+00, 0.000000e+00, 3.125345e-03, 2.014683e-07, 0.000000e+00   
3.576000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.446402e-03, 1.545144e-03, 5.474389e-04, 7.745616e-04, 6.722608e-03, 1.821302e-03, 0.000000e+00, 0.000000e+00, 3.124729e-03, 2.036640e-07, 0.000000e+00   
3.582000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.449913e-03, 1.547275e-03, 5.466765e-04, 7.735155e-04, 6.722775e-03, 1.820987e-03, 0.000000e+00, 0.000000e+00, 3.124122e-03, 2.059436e-07, 0.000000e+00   
3.588000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.453423e-03, 1.549404e-03, 5.459036e-04, 7.724023e-04, 6.723086e-03, 1.820660e-03, 0.000000e+00, 0.000000e+00, 3.123523e-03, 2.083123e-07, 0.000000e+00   
3.594000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.456937e-03, 1.551513e-03, 5.451463e-04, 7.714652e-04, 6.723115e-03, 1.820361e-03, 0.000000e+00, 0.000000e+00, 3.122946e-03, 2.107539e-07, 0.000000e+00   
3.600000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.460452e-03, 1.553615e-03, 5.443911e-04, 7.705377e-04, 6.723140e-03, 1.820063e-03, 0.000000e+00, 0.000000e+00, 3.122382e-03, 2.132812e-07, 0.000000e+00   
3.606000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.463965e-03, 1.555714e-03, 5.436271e-04, 7.695251e-04, 6.723324e-03, 1.819757e-03, 0.000000e+00, 0.000000e+00, 3.121825e-03, 2.159020e-07, 0.000000e+00   
3.612000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.467479e-03, 1.557808e-03, 5.428548e-04, 7.684775e-04, 6.723575e-03, 1.819440e-03, 0.000000e+00, 0.000000e+00, 3.121278e-03, 2.186151e-07, 0.000000e+00   
3.618000e+05, 1.098477e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.470991e-03, 1.559899e-03, 5.420640e-04, 7.673420e-04, 6.723983e-03, 1.819101e-03, 0.000000e+00, 0.000000e+00, 3.120739e-03, 2.214268e-07, 0.000000e+00   
3.624000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.474507e-03, 1.561977e-03, 5.412850e-04, 7.663188e-04, 6.724169e-03, 1.818775e-03, 0.000000e+00, 0.000000e+00, 3.120219e-03, 2.243216e-07, 0.000000e+00   
3.630000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.478024e-03, 1.564041e-03, 5.405119e-04, 7.653592e-04, 6.724230e-03, 1.818457e-03, 0.000000e+00, 0.000000e+00, 3.119716e-03, 2.273040e-07, 0.000000e+00   
3.636000e+05, 1.098478e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.481540e-03, 1.566092e-03, 5.397584e-04, 7.644989e-04, 6.724100e-03, 1.818173e-03, 0.000000e+00, 0.000000e+00, 3.119230e-03, 2.303736e-07, 0.000000e+00   
3.642000e+05, 1.098478e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.485056e-03, 1.568134e-03, 5.390069e-04, 7.636318e-04, 6.723969e-03, 1.817889e-03, 0.000000e+00, 0.000000e+00, 3.118756e-03, 2.335390e-07, 0.000000e+00   
3.648000e+05, 1.098479e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.488572e-03, 1.570165e-03, 5.382617e-04, 7.628204e-04, 6.723735e-03, 1.817614e-03, 0.000000e+00, 0.000000e+00, 3.118300e-03, 2.367966e-07, 0.000000e+00   
3.654000e+05, 1.098478e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.492089e-03, 1.572188e-03, 5.375147e-04, 7.620140e-04, 6.723494e-03, 1.817335e-03, 0.000000e+00, 0.000000e+00, 3.117859e-03, 2.401519e-07, 0.000000e+00   
3.660000e+05, 1.098478e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.495605e-03, 1.574205e-03, 5.367575e-04, 7.611507e-04, 6.723360e-03, 1.817040e-03, 0.000000e+00, 0.000000e+00, 3.117429e-03, 2.436122e-07, 0.000000e+00   
3.666000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.499120e-03, 1.576218e-03, 5.359867e-04, 7.602239e-04, 6.723355e-03, 1.816726e-03, 0.000000e+00, 0.000000e+00, 3.117012e-03, 2.471798e-07, 0.000000e+00   
3.672000e+05, 1.098478e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.502634e-03, 1.578220e-03, 5.352213e-04, 7.593187e-04, 6.723331e-03, 1.816424e-03, 0.000000e+00, 0.000000e+00, 3.116610e-03, 2.508469e-07, 0.000000e+00   
3.678000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.506146e-03, 1.580216e-03, 5.344496e-04, 7.583683e-04, 6.723413e-03, 1.816113e-03, 0.000000e+00, 0.000000e+00, 3.116223e-03, 2.546219e-07, 0.000000e+00   
3.684000e+05, 1.098478e+05, 1.039669e+05, 0.000000e+00, 0.000000e+00, 7.509656e-03, 1.582204e-03, 5.336730e-04, 7.573946e-04, 6.723572e-03, 1.815800e-03, 0.000000e+00, 0.000000e+00, 3.115851e-03, 2.585046e-07, 0.000000e+00   
3.690000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.513165e-03, 1.584186e-03, 5.328845e-04, 7.563875e-04, 6.723832e-03, 1.815472e-03, 0.000000e+00, 0.000000e+00, 3.115494e-03, 2.624975e-07, 0.000000e+00   
3.696000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.516675e-03, 1.586154e-03, 5.320961e-04, 7.554611e-04, 6.724000e-03, 1.815151e-03, 0.000000e+00, 0.000000e+00, 3.115161e-03, 2.665897e-07, 0.000000e+00   
3.702000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.520184e-03, 1.588114e-03, 5.312913e-04, 7.545050e-04, 6.724278e-03, 1.814818e-03, 0.000000e+00, 0.000000e+00, 3.114846e-03, 2.707933e-07, 0.000000e+00   
3.708000e+05, 1.098478e+05, 1.039668e+05, 0.000000e+00, 0.000000e+00, 7.523692e-03, 1.590064e-03, 5.304778e-04, 7.535834e-04, 6.724554e-03, 1.814488e-03, 0.000000e+00, 0.000000e+00, 3.114554e-03, 2.751025e-07, 0.000000e+00   
